Date,SPY,QQQ,IWM,IEF,TLT
2021-05-20,386.8678283691406,318.7561950683594,205.8521728515625,98.94839477539062,115.79560852050781
2021-05-21,386.5510559082031,316.991943359375,206.386962890625,98.98311614990234,116.1668701171875
2021-05-24,390.4916687011719,322.32354736328125,207.72866821289062,99.07841491699219,116.59723663330078
2021-05-25,389.625244140625,322.7694396972656,205.72080993652344,99.44247436523438,117.67730712890625
2021-05-26,390.39849853515625,323.89385986328125,209.55819702148438,99.32977294921875,117.47482299804688
2021-05-27,390.60345458984375,322.68212890625,211.71621704101562,99.15645599365234,117.00225830078125
2021-05-28,391.3020935058594,323.7001037597656,211.5754852294922,99.14775848388672,116.81658935546875
2021-06-01,390.9574890136719,322.62396240234375,213.97740173339844,99.1295394897461,116.79041290283203
2021-06-02,391.5722961425781,323.2541198730469,214.2307586669922,99.24229431152344,117.06083679199219
2021-06-03,390.1189880371094,319.8904724121094,212.43869018554688,98.99078369140625,116.62140655517578
2021-06-04,393.6869812011719,325.3188781738281,213.35813903808594,99.53718566894531,118.21849822998047
2021-06-07,393.30511474609375,326.2882385253906,216.2198028564453,99.45911407470703,117.85517883300781
2021-06-08,393.38885498046875,326.443359375,218.5091552734375,99.74532318115234,118.68324279785156
2021-06-09,392.8019714355469,326.5208740234375,217.05482482910156,100.05752563476562,119.7310791015625
2021-06-10,394.6278076171875,329.9234313964844,215.44520568847656,100.41310119628906,120.44937133789062
2021-06-11,395.27996826171875,330.7861328125,217.71920776367188,100.26567077636719,120.2550048828125
2021-06-14,396.1650085449219,333.9558410644531,217.08026123046875,99.95345306396484,119.33395385742188
2021-06-15,395.4383544921875,331.7748107910156,216.4600372314453,99.97077941894531,119.19026947021484
2021-06-16,393.23046875,330.5631103515625,215.99957275390625,99.28567504882812,119.08887481689453
2021-06-17,393.1001281738281,334.76043701171875,213.57530212402344,99.64122009277344,120.87183380126953
2021-06-18,387.7969970703125,332.1335144042969,208.7266387939453,100.20496368408203,123.14500427246094
2021-06-21,393.3487243652344,334.1977233886719,213.1900634765625,99.8840560913086,121.0831298828125
2021-06-22,395.45166015625,337.3129577636719,214.1578826904297,100.06616973876953,121.37889099121094
2021-06-23,394.9750061035156,337.4779052734375,214.86264038085938,99.86671447753906,121.06623840332031
2021-06-24,397.3115539550781,339.5645446777344,217.89773559570312,99.84940338134766,121.2605972290039
2021-06-25,398.7228088378906,339.1471862792969,218.26416015625,99.64122009277344,120.00149536132812
2021-06-28,399.5265808105469,343.2716979980469,216.53524780273438,99.95345306396484,121.23522186279297
2021-06-29,399.7415771484375,344.5139465332031,215.50157165527344,100.00550842285156,121.43805694580078
2021-06-30,400.0780029296875,343.9704895019531,215.52978515625,100.1615982055664,121.97885131835938
2021-07-01,402.2930908203125,344.10638427734375,217.42791748046875,100.08958435058594,121.98558807373047
2021-07-02,405.3680114746094,348.05633544921875,215.36065673828125,100.45407104492188,122.72171783447266
2021-07-06,404.6296691894531,349.5605163574219,212.23159790039062,100.98346710205078,124.16014099121094
