Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT,TLT
Date,,,,,,
2013-09-10,71.80602264404297,102.37999725341797,103.33999633789062,102.36000061035156,102.7300033569336,8069000
2013-09-11,72.4442367553711,103.29000091552734,103.30999755859375,102.19000244140625,102.91999816894531,8962400
2013-09-12,72.34601593017578,103.1500015258789,104.0,103.05999755859375,103.8499984741211,6254400
2013-09-13,72.6265869140625,103.55000305175781,103.83000183105469,103.2300033569336,103.51000213623047,6106200
2013-09-16,72.14263916015625,102.86000061035156,104.41000366210938,102.8499984741211,104.33000183105469,8231600
2013-09-17,72.73881530761719,103.70999908447266,103.73999786376953,102.97000122070312,103.37000274658203,8795300
2013-09-18,73.63656616210938,104.98999786376953,105.55000305175781,102.9800033569336,103.62999725341797,19749200
2013-09-19,73.20169067382812,104.37000274658203,105.08999633789062,104.16000366210938,105.05000305175781,11627800
2013-09-20,73.58739471435547,104.91999816894531,105.18000030517578,104.44999694824219,104.69000244140625,8421000
2013-09-23,74.12755584716797,105.69000244140625,105.7300033569336,105.11000061035156,105.20999908447266,10242100
2013-09-24,74.92709350585938,106.83000183105469,106.83999633789062,105.83999633789062,105.98999786376953,11446600
2013-09-25,75.08136749267578,107.05000305175781,107.27999877929688,106.38999938964844,106.54000091552734,8130900
2013-09-26,74.55532836914062,106.30000305175781,106.62000274658203,106.19000244140625,106.4800033569336,5117100
2013-09-27,74.73763275146484,106.55999755859375,106.81999969482422,106.25,106.29000091552734,6460000
2013-09-30,74.62549591064453,106.4000015258789,106.9000015258789,106.18000030517578,106.66000366210938,8438800
2013-10-01,74.3990707397461,105.80000305175781,106.02999877929688,105.52999877929688,105.9000015258789,7592500
2013-10-02,74.51152038574219,105.95999908447266,106.4800033569336,105.76000213623047,105.93000030517578,5967200
2013-10-03,74.39202880859375,105.79000091552734,106.41000366210938,105.69999694824219,105.75,6648900
2013-10-04,74.33577728271484,105.70999908447266,105.77999877929688,105.3499984741211,105.66999816894531,5545300
2013-10-07,74.63813018798828,106.13999938964844,106.36000061035156,105.9800033569336,106.19999694824219,5761100
2013-10-08,74.65922546386719,106.16999816894531,106.51000213623047,105.83000183105469,105.9800033569336,5904000
2013-10-09,74.0615005493164,105.31999969482422,105.94000244140625,105.30000305175781,105.87000274658203,8439000
2013-10-10,74.18104553222656,105.48999786376953,105.52999877929688,104.51000213623047,104.80000305175781,9944100
2013-10-11,74.15995025634766,105.45999908447266,106.2300033569336,105.41000366210938,106.16000366210938,6500800
2013-10-14,73.56220245361328,104.61000061035156,105.63999938964844,104.33000183105469,105.38999938964844,4205600
2013-10-15,73.51304626464844,104.54000091552734,105.30000305175781,104.52999877929688,105.1500015258789,8291000
2013-10-16,74.43421936035156,105.8499984741211,105.86000061035156,104.2699966430664,104.47000122070312,14460200
2013-10-17,75.10929870605469,106.80999755859375,107.12000274658203,106.29000091552734,106.5199966430664,11303400
2013-10-18,75.27104187011719,107.04000091552734,107.4800033569336,106.9800033569336,107.11000061035156,9487800
2013-10-21,75.03192901611328,106.69999694824219,106.91999816894531,106.45999908447266,106.91000366210938,6161600
2013-10-22,75.86872863769531,107.88999938964844,108.12000274658203,107.55999755859375,107.5999984741211,9708500
2013-10-23,76.1640853881836,108.30999755859375,108.7300033569336,108.04000091552734,108.06999969482422,9163100
2013-10-24,75.86872863769531,107.88999938964844,108.66999816894531,107.87000274658203,108.61000061035156,7631400
2013-10-25,76.15003204345703,108.29000091552734,108.44999694824219,108.08000183105469,108.12999725341797,4429500
2013-10-28,75.88981628417969,107.91999816894531,108.37999725341797,107.91000366210938,108.01000213623047,6466400
2013-10-29,75.98824310302734,108.05999755859375,108.06999969482422,107.51000213623047,107.62000274658203,5270500
2013-10-30,75.53119659423828,107.41000366210938,108.20999908447266,107.20999908447266,107.93000030517578,10199300
2013-10-31,75.69292449951172,107.63999938964844,108.01000213623047,107.13999938964844,107.91000366210938,11452100
2013-11-01,74.8736343383789,106.19000244140625,107.0,106.13999938964844,106.97000122070312,11349500
2013-11-04,74.94414520263672,106.29000091552734,106.66999816894531,106.22000122070312,106.47000122070312,4733200
2013-11-05,74.04863739013672,105.0199966430664,105.83000183105469,104.98999786376953,105.79000091552734,8753400
2013-11-06,74.08392333984375,105.06999969482422,105.13999938964844,104.69000244140625,104.94000244140625,5643000
2013-11-07,74.71141815185547,105.95999908447266,106.05000305175781,104.97000122070312,105.05000305175781,7893700
2013-11-08,72.91349029541016,103.41000366210938,104.11000061035156,103.38999938964844,103.97000122070312,16889900
2013-11-11,72.63848876953125,103.0199966430664,103.58000183105469,102.95999908447266,103.52999877929688,4927200
2013-11-12,72.97692108154297,103.5,103.58999633789062,103.18000030517578,103.20999908447266,4839500
2013-11-13,73.24482727050781,103.87999725341797,104.04000091552734,103.73999786376953,103.87000274658203,5782900
2013-11-14,73.69612884521484,104.5199966430664,105.12000274658203,104.1500015258789,104.30999755859375,8895500
2013-11-15,73.84416198730469,104.7300033569336,104.73999786376953,104.30999755859375,104.66000366210938,6344800
2013-11-18,74.28839111328125,105.36000061035156,105.41000366210938,104.6500015258789,104.6500015258789,5451300
2013-11-19,73.72431182861328,104.55999755859375,105.13999938964844,104.41000366210938,104.94999694824219,7251100
2013-11-20,72.46929168701172,102.77999877929688,104.83999633789062,102.6500015258789,104.41999816894531,14190900
2013-11-21,72.58914184570312,102.94999694824219,103.19000244140625,102.16000366210938,102.51000213623047,8903000
2013-11-22,73.26605224609375,103.91000366210938,104.12999725341797,103.4800033569336,103.48999786376953,7950700
2013-11-25,73.4775390625,104.20999908447266,104.41999816894531,103.83999633789062,103.83999633789062,3755500
2013-11-26,73.75255584716797,104.5999984741211,104.93000030517578,104.4800033569336,104.48999786376953,6659200
2013-11-27,73.62560272216797,104.41999816894531,104.69999694824219,103.95999908447266,104.68000030517578,6063000
2013-11-29,73.64675903320312,104.44999694824219,104.5999984741211,103.94999694824219,104.08000183105469,5084400
2013-12-02,73.07391357421875,103.33000183105469,103.91000366210938,103.22000122070312,103.80000305175781,7527800
2013-12-03,73.34269714355469,103.70999908447266,103.95999908447266,103.45999908447266,103.69999694824219,5076900
2013-12-04,72.64254760742188,102.72000122070312,103.05000305175781,102.37999725341797,102.75,8502700
2013-12-05,72.43743133544922,102.43000030517578,102.8499984741211,102.22000122070312,102.4800033569336,7445700
2013-12-06,72.7840347290039,102.91999816894531,102.98999786376953,102.36000061035156,102.55999755859375,7352000
2013-12-09,72.9537582397461,103.16000366210938,103.2300033569336,102.83000183105469,102.9000015258789,5678800
2013-12-10,73.4770736694336,103.9000015258789,103.94999694824219,103.44999694824219,103.83999633789062,7040400
2013-12-11,72.9112777709961,103.0999984741211,103.7699966430664,103.0199966430664,103.55000305175781,8190900
2013-12-12,72.63548278808594,102.70999908447266,103.16000366210938,102.62999725341797,103.02999877929688,6208600
2013-12-13,72.98908996582031,103.20999908447266,103.30000305175781,102.79000091552734,103.13999938964844,6471300
2013-12-16,72.72035217285156,102.83000183105469,103.69000244140625,102.7300033569336,103.58000183105469,6376400
2013-12-17,73.04563903808594,103.29000091552734,103.4000015258789,102.58999633789062,102.61000061035156,6014400
2013-12-18,72.67790985107422,102.7699966430664,103.72000122070312,102.45999908447266,102.83000183105469,12973200
2013-12-19,72.607177734375,102.66999816894531,103.01000213623047,102.44999694824219,102.86000061035156,6708400
2013-12-20,73.72457122802734,104.25,104.29000091552734,103.30000305175781,103.72000122070312,12425700
2013-12-23,73.30732727050781,103.66000366210938,104.41000366210938,103.66000366210938,104.05000305175781,6378600
2013-12-24,72.72035217285156,102.83000183105469,103.3499984741211,102.80000305175781,103.2300033569336,4897000
2013-12-26,72.44010925292969,102.0999984741211,102.36000061035156,102.01000213623047,102.3499984741211,4645300
2013-12-27,72.23433685302734,101.80999755859375,102.30999755859375,101.69000244140625,102.06999969482422,4755000
2013-12-30,72.73101806640625,102.51000213623047,102.58000183105469,102.08000183105469,102.1500015258789,4491700
2013-12-31,72.26981353759766,101.86000061035156,102.55000305175781,101.16999816894531,102.29000091552734,7218600
2014-01-02,72.48975372314453,102.16999816894531,102.38999938964844,101.69000244140625,101.72000122070312,8580800
2014-01-03,72.48975372314453,102.16999816894531,102.44999694824219,101.76000213623047,101.80999755859375,4083800
2014-01-06,72.79486083984375,102.5999984741211,103.0,102.37000274658203,102.37999725341797,7796200
2014-01-07,72.97932434082031,102.86000061035156,102.98999786376953,102.55999755859375,102.81999969482422,4428100
2014-01-08,72.78069305419922,102.58000183105469,102.69000244140625,102.0999984741211,102.44999694824219,8513000
2014-01-09,73.20632934570312,103.18000030517578,103.20999908447266,102.51000213623047,102.97000122070312,6991100
2014-01-10,74.07906341552734,104.41000366210938,104.54000091552734,103.69000244140625,103.7699966430664,13197400
2014-01-13,74.44798278808594,104.93000030517578,105.13999938964844,104.47000122070312,104.51000213623047,9667400
2014-01-14,74.10741424560547,104.44999694824219,104.83000183105469,104.38999938964844,104.6500015258789,10343100
2014-01-15,74.0293960571289,104.33999633789062,104.51000213623047,103.93000030517578,104.04000091552734,7507500
2014-01-16,74.52608489990234,105.04000091552734,105.06999969482422,104.72000122070312,104.8499984741211,7137700
2014-01-17,74.83827209472656,105.4800033569336,105.5199966430664,104.79000091552734,104.86000061035156,7588600
2014-01-21,74.89498901367188,105.55999755859375,105.73999786376953,105.4000015258789,105.44999694824219,6436000
2014-01-22,74.71051788330078,105.30000305175781,105.75,105.23999786376953,105.37000274658203,4646700
2014-01-23,75.7677001953125,106.79000091552734,107.08999633789062,105.87999725341797,105.87999725341797,12960600
2014-01-24,76.25724029541016,107.4800033569336,107.48999786376953,106.98999786376953,107.19000244140625,11122200
2014-01-27,75.72511291503906,106.7300033569336,107.5999984741211,106.69999694824219,107.22000122070312,9218200
2014-01-28,75.90956115722656,106.98999786376953,106.98999786376953,106.55000305175781,106.91000366210938,5661500
2014-01-29,76.53389739990234,107.87000274658203,108.1500015258789,106.98999786376953,107.37000274658203,11709400
2014-01-30,76.31397247314453,107.55999755859375,107.66999816894531,107.11000061035156,107.47000122070312,5956900
2014-01-31,76.82484436035156,108.27999877929688,108.41000366210938,107.8499984741211,108.19999694824219,14690900
2014-02-03,77.76087951660156,109.31999969482422,109.33999633789062,107.61000061035156,107.79000091552734,20780300
2014-02-04,76.9357681274414,108.16000366210938,108.66999816894531,107.97000122070312,108.5199966430664,9573500
2014-02-05,76.22447204589844,107.16000366210938,107.77999877929688,107.01000213623047,107.69000244140625,10312200
2014-02-06,75.89726257324219,106.69999694824219,107.0199966430664,106.5199966430664,106.97000122070312,5708700
2014-02-07,75.9612808227539,106.79000091552734,107.22000122070312,106.44000244140625,106.45999908447266,7039200
2014-02-10,76.17467498779297,107.08999633789062,107.12000274658203,106.56999969482422,106.61000061035156,4370500
2014-02-11,75.733642578125,106.47000122070312,106.69000244140625,106.16000366210938,106.61000061035156,5904900
2014-02-12,75.34243774414062,105.91999816894531,106.20999908447266,105.62000274658203,106.16999816894531,6723300
2014-02-13,75.76920318603516,106.5199966430664,106.7300033569336,106.30000305175781,106.58999633789062,6874600
2014-02-14,75.81188201904297,106.58000183105469,106.63999938964844,106.2699966430664,106.56999969482422,4989100
2014-02-18,75.98260498046875,106.81999969482422,107.19999694824219,106.62000274658203,106.66000366210938,4855800
2014-02-19,75.66253662109375,106.37000274658203,107.18000030517578,106.30000305175781,107.18000030517578,5522500
2014-02-20,75.47756958007812,106.11000061035156,106.62999725341797,105.69000244140625,106.31999969482422,5103200
2014-02-21,75.87593841552734,106.66999816894531,106.68000030517578,105.94999694824219,105.94999694824219,5250700
2014-02-24,75.6838607788086,106.4000015258789,106.73999786376953,106.16999816894531,106.69999694824219,3816700
2014-02-25,76.35958862304688,107.3499984741211,107.36000061035156,106.88999938964844,106.91000366210938,6225400
2014-02-26,76.76506805419922,107.91999816894531,107.91999816894531,107.23999786376953,107.30999755859375,7203900
2014-02-27,77.18473052978516,108.51000213623047,108.55999755859375,108.0999984741211,108.27999877929688,5394700
2014-02-28,77.22742462158203,108.56999969482422,108.73999786376953,107.77999877929688,108.27999877929688,8462600
2014-03-03,77.74295043945312,109.02999877929688,109.18000030517578,108.63999938964844,108.87999725341797,11089400
2014-03-04,76.57359313964844,107.38999938964844,108.3499984741211,107.36000061035156,108.3499984741211,8068100
2014-03-05,76.73760986328125,107.62000274658203,107.77999877929688,107.19999694824219,107.33999633789062,4798500
2014-03-06,75.98171997070312,106.55999755859375,106.97000122070312,106.5199966430664,106.76000213623047,7418200
2014-03-07,75.50403594970703,105.88999938964844,106.16999816894531,105.5999984741211,105.63999938964844,8270300
2014-03-10,75.61099243164062,106.04000091552734,106.11000061035156,105.77999877929688,105.94000244140625,3744300
2014-03-11,75.81059265136719,106.31999969482422,106.33999633789062,105.77999877929688,105.9800033569336,3815700
2014-03-12,76.33829498291016,107.05999755859375,107.26000213623047,106.77999877929688,106.91999816894531,6430500
2014-03-13,77.36504364013672,108.5,108.52999877929688,106.6500015258789,106.69999694824219,11815500
2014-03-14,77.3792953491211,108.5199966430664,108.9800033569336,108.31999969482422,108.97000122070312,9232800
2014-03-17,76.80171203613281,107.70999908447266,108.30000305175781,107.66999816894531,108.18000030517578,7381900
2014-03-18,77.07980346679688,108.0999984741211,108.1500015258789,107.5999984741211,107.68000030517578,4819500
2014-03-19,76.48088836669922,107.26000213623047,107.9800033569336,106.80999755859375,107.91999816894531,11557600
2014-03-20,76.34537506103516,107.06999969482422,107.62999725341797,106.98999786376953,107.08999633789062,5224400
2014-03-21,77.17249298095703,108.2300033569336,108.31999969482422,107.37000274658203,107.41000366210938,8986200
2014-03-24,77.72156524658203,109.0,109.08999633789062,107.94999694824219,108.05000305175781,7536400
2014-03-25,77.42921447753906,108.58999633789062,108.81999969482422,108.16999816894531,108.41000366210938,5032000
2014-03-26,78.0352783203125,109.44000244140625,109.4800033569336,108.4800033569336,108.55000305175781,7147200
2014-03-27,78.42745971679688,109.98999786376953,110.38999938964844,109.41999816894531,109.63999938964844,9772200
2014-03-28,77.98535919189453,109.37000274658203,109.88999938964844,109.0199966430664,109.86000061035156,6027000
2014-03-31,77.79286193847656,109.0999984741211,111.06999969482422,108.33999633789062,108.73999786376953,7488400
2014-04-01,77.12800598144531,107.88999938964844,108.36000061035156,107.83999633789062,108.26000213623047,9067300
2014-04-02,76.68476104736328,107.2699966430664,107.55000305175781,107.16999816894531,107.38999938964844,6887200
2014-04-03,77.02084350585938,107.73999786376953,107.94000244140625,107.44000244140625,107.5199966430664,4937400
2014-04-04,77.53551483154297,108.45999908447266,108.69000244140625,107.8499984741211,107.87000274658203,8977500
2014-04-07,78.00019073486328,109.11000061035156,109.29000091552734,108.5999984741211,108.62000274658203,7562500
2014-04-08,78.18600463867188,109.37000274658203,109.47000122070312,108.72000122070312,109.02999877929688,4213800
2014-04-09,77.79999542236328,108.83000183105469,109.3499984741211,108.63999938964844,108.87999725341797,5771500
2014-04-10,78.52201843261719,109.83999633789062,110.22000122070312,108.9000015258789,108.91999816894531,12706400
2014-04-11,79.15829467773438,110.7300033569336,110.79000091552734,110.12999725341797,110.54000091552734,10267000
2014-04-14,78.9509506225586,110.44000244140625,110.69999694824219,110.30000305175781,110.4800033569336,4142600
2014-04-15,79.4442138671875,111.12999725341797,111.51000213623047,110.3499984741211,110.61000061035156,7752000
2014-04-16,79.54430389404297,111.2699966430664,111.2699966430664,110.37999725341797,110.43000030517578,5523000
2014-04-17,78.67216491699219,110.05000305175781,111.44999694824219,109.69999694824219,111.37000274658203,8622500
2014-04-21,78.60781860351562,109.95999908447266,110.62000274658203,109.83999633789062,110.37000274658203,4316300
2014-04-22,78.87238311767578,110.33000183105469,110.48999786376953,109.61000061035156,109.66000366210938,5748700
2014-04-23,79.32267761230469,110.95999908447266,111.05000305175781,110.52999877929688,110.5999984741211,5748600
2014-04-24,79.4728012084961,111.16999816894531,111.20999908447266,110.44999694824219,110.44999694824219,6337800
2014-04-25,79.58720397949219,111.33000183105469,111.98999786376953,111.31999969482422,111.48999786376953,5976500
2014-04-28,79.2011489868164,110.79000091552734,111.27999877929688,110.55000305175781,111.11000061035156,7606000
2014-04-29,79.09391021728516,110.63999938964844,110.7300033569336,110.04000091552734,110.16999816894531,5235200
2014-04-30,79.42278289794922,111.0999984741211,111.26000213623047,110.37999725341797,110.72000122070312,7721400
2014-05-01,80.2748794555664,112.0199966430664,112.08000183105469,110.83999633789062,110.87999725341797,11556500
2014-05-02,80.76930236816406,112.70999908447266,113.0999984741211,111.30000305175781,111.54000091552734,12702100
2014-05-05,80.28199005126953,112.02999877929688,112.80999755859375,111.88999938964844,112.76000213623047,8043000
2014-05-06,80.6044921875,112.4800033569336,112.69999694824219,112.04000091552734,112.11000061035156,6522600
2014-05-07,80.3178482055664,112.08000183105469,112.56999969482422,111.94000244140625,112.30999755859375,8199200
2014-05-08,79.973876953125,111.5999984741211,112.76000213623047,111.45999908447266,112.33999633789062,10878800
2014-05-09,79.71588897705078,111.23999786376953,111.80999755859375,110.9800033569336,111.52999877929688,6000600
2014-05-12,79.39338684082031,110.79000091552734,111.12999725341797,110.54000091552734,111.01000213623047,4563800
2014-05-13,80.08136749267578,111.75,111.75,111.33000183105469,111.44000244140625,5501000
2014-05-14,80.94841766357422,112.95999908447266,113.2300033569336,112.55999755859375,112.62999725341797,8851400
2014-05-15,81.59342956542969,113.86000061035156,114.41000366210938,113.5999984741211,113.77999877929688,12627900
2014-05-16,81.36406707763672,113.54000091552734,114.0,113.41999816894531,113.61000061035156,5019200
2014-05-19,80.76212310791016,112.69999694824219,113.95999908447266,112.62000274658203,113.93000030517578,7403300
2014-05-20,80.94123840332031,112.94999694824219,113.4800033569336,112.58999633789062,112.5999984741211,6549800
2014-05-21,80.4468002319336,112.26000213623047,112.4000015258789,111.87000274658203,112.22000122070312,8224600
2014-05-22,80.33214569091797,112.0999984741211,112.4000015258789,111.79000091552734,112.26000213623047,6495700
2014-05-23,80.76212310791016,112.69999694824219,112.91000366210938,112.44999694824219,112.5199966430664,3835000
2014-05-27,81.23509979248047,113.36000061035156,113.4000015258789,112.4000015258789,112.8499984741211,6658300
2014-05-28,82.23837280273438,114.76000213623047,114.83999633789062,114.08999633789062,114.0999984741211,10361000
2014-05-29,81.8012466430664,114.1500015258789,115.19000244140625,114.12999725341797,114.87000274658203,10692000
2014-05-30,81.76542663574219,114.0999984741211,114.4000015258789,113.80999755859375,113.95999908447266,6518900
2014-06-02,81.15753173828125,112.95999908447266,113.68000030517578,112.55000305175781,113.04000091552734,11728200
2014-06-03,80.15890502929688,111.56999969482422,112.54000091552734,111.51000213623047,112.41000366210938,12694100
2014-06-04,80.13739776611328,111.54000091552734,111.81999969482422,111.2699966430664,111.76000213623047,7882000
2014-06-05,80.17326354980469,111.58999633789062,111.97000122070312,111.0199966430664,111.12999725341797,6915600
2014-06-06,80.17326354980469,111.58999633789062,112.41000366210938,111.48999786376953,112.12999725341797,7832800
2014-06-09,80.05833435058594,111.43000030517578,111.63999938964844,111.19999694824219,111.44999694824219,5162800
2014-06-10,79.76371765136719,111.0199966430664,111.2699966430664,110.83000183105469,111.04000091552734,5986000
2014-06-11,79.90745544433594,111.22000122070312,111.54000091552734,110.8499984741211,111.26000213623047,5569700
2014-06-12,80.61871337890625,112.20999908447266,112.3499984741211,111.0,111.30000305175781,9775900
2014-06-13,80.57560729980469,112.1500015258789,112.62000274658203,111.52999877929688,111.56999969482422,5412500
2014-06-16,80.77680206298828,112.43000030517578,112.62999725341797,112.0999984741211,112.20999908447266,5184600
2014-06-17,80.13739776611328,111.54000091552734,112.08999633789062,111.4800033569336,112.06999969482422,6668800
2014-06-18,80.75521850585938,112.4000015258789,112.76000213623047,111.55999755859375,111.80000305175781,11256500
2014-06-19,79.72062683105469,110.95999908447266,112.55999755859375,110.73999786376953,112.51000213623047,14215500
2014-06-20,80.32415771484375,111.80000305175781,111.80000305175781,110.9000015258789,110.97000122070312,7319100
2014-06-23,80.07266998291016,111.44999694824219,112.18000030517578,111.41000366210938,112.08000183105469,5821700
2014-06-24,80.88453674316406,112.58000183105469,112.6500015258789,111.81999969482422,112.1500015258789,9698300
2014-06-25,81.09292602539062,112.87000274658203,113.36000061035156,112.69000244140625,113.0999984741211,5699300
2014-06-26,81.48087310791016,113.41000366210938,113.80000305175781,113.20999908447266,113.20999908447266,6628900
2014-06-27,81.35871124267578,113.23999786376953,113.81999969482422,113.16999816894531,113.68000030517578,7216500
2014-06-30,81.55988311767578,113.5199966430664,113.80000305175781,113.08999633789062,113.55999755859375,5593100
2014-07-01,80.8770523071289,112.27999877929688,112.73999786376953,112.19999694824219,112.5,8019200
2014-07-02,80.0126724243164,111.08000183105469,111.66999816894531,110.97000122070312,111.62999725341797,9382500
2014-07-03,79.72455596923828,110.68000030517578,110.86000061035156,110.33999633789062,110.37999725341797,6173900
2014-07-07,80.3080062866211,111.48999786376953,111.80999755859375,111.2300033569336,111.2699966430664,5928900
2014-07-08,81.20835876464844,112.73999786376953,112.86000061035156,112.23999786376953,112.23999786376953,6352100
2014-07-09,81.27323150634766,112.83000183105469,113.13999938964844,112.37999725341797,112.66000366210938,6395200
2014-07-10,81.29483795166016,112.86000061035156,113.66000366210938,112.81999969482422,113.54000091552734,7196900
2014-07-11,81.8134765625,113.58000183105469,113.68000030517578,113.27999877929688,113.3499984741211,4676500
2014-07-14,81.46051025390625,113.08999633789062,113.41000366210938,112.93000030517578,113.27999877929688,4743300
2014-07-15,81.29483795166016,112.86000061035156,113.47000122070312,112.5,112.83000183105469,7720000
2014-07-16,81.72701263427734,113.45999908447266,113.58000183105469,112.94000244140625,113.0,4615800
2014-07-17,82.75709533691406,114.88999938964844,115.05000305175781,113.94000244140625,114.2300033569336,10901000
2014-07-18,82.49057006835938,114.5199966430664,114.95999908447266,114.11000061035156,114.87999725341797,6677900
2014-07-21,82.90113067626953,115.08999633789062,115.62999725341797,115.01000213623047,115.01000213623047,5724100
2014-07-22,83.0739974975586,115.33000183105469,115.45999908447266,114.6500015258789,115.08999633789062,5753200
2014-07-23,82.96595001220703,115.18000030517578,115.62999725341797,115.16999816894531,115.51000213623047,3489600
2014-07-24,82.34646606445312,114.31999969482422,114.58000183105469,114.25,114.5199966430664,6609000
2014-07-25,83.31892395019531,115.66999816894531,115.68000030517578,115.16000366210938,115.33999633789062,7041800
2014-07-28,83.20366668701172,115.51000213623047,115.9000015258789,115.12000274658203,115.58999633789062,5138300
2014-07-29,83.50618743896484,115.93000030517578,116.06999969482422,115.41999816894531,115.87000274658203,6579300
2014-07-30,82.34646606445312,114.31999969482422,115.37999725341797,114.16999816894531,115.1500015258789,12251200
2014-07-31,82.10160064697266,113.9800033569336,114.58000183105469,113.47000122070312,113.52999877929688,18254000
2014-08-01,82.73715209960938,114.55999755859375,114.87000274658203,113.05000305175781,113.58000183105469,14951200
2014-08-04,82.52046203613281,114.26000213623047,114.80999755859375,114.26000213623047,114.52999877929688,5183800
2014-08-05,82.7876968383789,114.62999725341797,114.80000305175781,113.68000030517578,114.06999969482422,8032000
2014-08-06,82.83819580078125,114.69999694824219,115.47000122070312,114.5999984741211,115.47000122070312,7289200
2014-08-07,83.61103820800781,115.7699966430664,115.7699966430664,114.56999969482422,114.83999633789062,9745500
2014-08-08,83.43048095703125,115.5199966430664,116.41999816894531,115.37999725341797,115.93000030517578,9536700
2014-08-11,83.42325592041016,115.51000213623047,115.81999969482422,115.29000091552734,115.6500015258789,6668800
2014-08-12,82.8815689086914,114.76000213623047,115.44000244140625,114.7300033569336,115.41000366210938,8122400
2014-08-13,83.42325592041016,115.51000213623047,115.5199966430664,114.77999877929688,114.87000274658203,8210500
2014-08-14,84.09490966796875,116.44000244140625,116.5,115.38999938964844,115.93000030517578,9028200
2014-08-15,85.01207733154297,117.70999908447266,118.36000061035156,116.69000244140625,116.70999908447266,17606700
2014-08-18,84.16708374023438,116.54000091552734,117.30000305175781,116.38999938964844,117.20999908447266,7595300
2014-08-19,83.90711212158203,116.18000030517578,117.1500015258789,115.9800033569336,117.08000183105469,5936900
2014-08-20,83.76994323730469,115.98999786376953,116.11000061035156,115.56999969482422,116.04000091552734,7275600
2014-08-21,84.23937225341797,116.63999938964844,116.76000213623047,116.0199966430664,116.06999969482422,6790700
2014-08-22,84.70880126953125,117.29000091552734,117.43000030517578,116.20999908447266,116.73999786376953,10149900
2014-08-25,85.02656555175781,117.7300033569336,117.77999877929688,117.20999908447266,117.44999694824219,5760700
2014-08-26,84.75211334228516,117.3499984741211,117.98999786376953,117.20999908447266,117.94000244140625,5487600
2014-08-27,85.47431182861328,118.3499984741211,118.41000366210938,117.4000015258789,117.69999694824219,7265800
2014-08-28,85.92208862304688,118.97000122070312,119.37000274658203,118.66999816894531,119.12999725341797,9463600
2014-08-29,85.97991180419922,119.05000305175781,119.43000030517578,118.75,118.91999816894531,8512900
2014-09-02,84.4967041015625,116.7300033569336,117.37999725341797,116.69999694824219,117.27999877929688,10506000
2014-09-03,84.96721649169922,117.37999725341797,117.37999725341797,116.30999755859375,116.4000015258789,6553900
2014-09-04,83.93207550048828,115.94999694824219,116.87999725341797,115.93000030517578,116.62000274658203,12528900
2014-09-05,83.77284240722656,115.7300033569336,116.5999984741211,115.44000244140625,116.44000244140625,6886000
2014-09-08,83.80906677246094,115.77999877929688,116.62999725341797,115.44999694824219,116.41000366210938,9326400
2014-09-09,83.74385070800781,115.69000244140625,115.88999938964844,115.44999694824219,115.48999786376953,5353100
2014-09-10,83.2154541015625,114.95999908447266,115.12000274658203,114.79000091552734,114.97000122070312,8729400
2014-09-11,82.94034576416016,114.58000183105469,115.54000091552734,114.56999969482422,115.26000213623047,9274800
2014-09-12,82.0717544555664,113.37999725341797,113.91999816894531,113.22000122070312,113.69000244140625,11114900
2014-09-15,82.19476318359375,113.55000305175781,114.06999969482422,113.36000061035156,113.8499984741211,5510700
2014-09-16,81.86180877685547,113.08999633789062,113.86000061035156,113.08000183105469,113.61000061035156,9304700
2014-09-17,81.65192413330078,112.80000305175781,113.83000183105469,112.7300033569336,113.52999877929688,12917000
2014-09-18,81.9124984741211,113.16000366210938,113.4800033569336,112.8499984741211,113.18000030517578,7031200
2014-09-19,82.95484924316406,114.5999984741211,114.68000030517578,113.19999694824219,113.58000183105469,13236900
2014-09-22,83.05623626708984,114.73999786376953,115.04000091552734,114.44000244140625,114.66000366210938,6617200
2014-09-23,83.5701675415039,115.44999694824219,115.47000122070312,114.7699966430664,114.91000366210938,6362400
2014-09-24,83.1069107055664,114.80999755859375,115.55000305175781,114.63999938964844,115.29000091552734,5223300
2014-09-25,84.09129333496094,116.16999816894531,116.18000030517578,115.30999755859375,115.30999755859375,8947800
2014-09-26,83.96829986572266,116.0,116.29000091552734,115.62000274658203,116.0199966430664,7799600
2014-09-29,84.64147186279297,116.93000030517578,117.16999816894531,116.66000366210938,117.0,6791800
2014-09-30,84.16371154785156,116.2699966430664,117.04000091552734,116.12999725341797,116.66000366210938,7277500
2014-10-01,85.79570770263672,118.2300033569336,118.26000213623047,116.83000183105469,116.88999938964844,17194900
2014-10-02,85.04830169677734,117.19999694824219,118.19999694824219,117.13999938964844,117.83000183105469,8251800
2014-10-03,85.41112518310547,117.69999694824219,117.7699966430664,116.83000183105469,117.0,8561500
2014-10-06,85.46194458007812,117.7699966430664,118.19000244140625,117.36000061035156,117.62000274658203,4485500
2014-10-07,86.61577606201172,119.36000061035156,119.43000030517578,118.18000030517578,118.30999755859375,8837700
2014-10-08,86.63748931884766,119.38999938964844,119.5199966430664,118.51000213623047,119.44999694824219,9391300
2014-10-09,86.26016235351562,118.87000274658203,119.66999816894531,118.77999877929688,119.2699966430664,10291700
2014-10-10,87.1164779663086,120.05000305175781,120.08000183105469,119.30999755859375,119.5199966430664,8774400
